member_id,current_age,retirement_age,years_to_retirement,gender,employment_sector,current_salary,salary_growth_rate,years_of_service,job_changes,career_breaks_months,contribution_rate,monthly_contribution,current_pot_value,expected_annual_return,inflation_rate,risk_tolerance,employer_match,health_status,education_level,final_retirement_pot
MEMBER_000642,44.8,66,21.2,Male,Public,22420.75,0.0211,16.4,3,3.1,0.0757,141.49,43423.32,0.0689,0.0212,Medium,0.0,Good,High School,214341.14
MEMBER_000643,59.9,65,5.1,Female,Finance,59543.36,0.0327,37.9,3,9.9,0.0485,240.51,486895.46,0.0374,0.035,Low,0.05,Good,Bachelor,424999.77
MEMBER_000644,36.5,65,28.5,Male,Private,39292.33,0.0179,1.0,0,2.7,0.1154,377.96,3333.6,0.0366,0.0299,High,0.0,Fair,PhD,405228.37
MEMBER_000645,42.9,66,23.1,Male,Healthcare,45899.83,0.0151,11.6,3,0.1,0.1146,438.3,75538.02,0.0349,0.0299,Medium,0.06,Fair,Bachelor,425520.2
MEMBER_000646,35.7,66,30.3,Male,Private,32475.26,0.038,1.5,0,0.5,0.1174,317.77,4189.85,0.057,0.0373,Medium,0.06,Fair,Bachelor,892599.84
MEMBER_000647,40.3,65,24.7,Female,Private,22201.28,0.0244,9.8,3,6.3,0.0776,143.66,19070.85,0.0488,0.0262,Medium,0.03,Good,PhD,188437.7
MEMBER_000648,33.6,66,32.4,Female,Private,42038.5,0.0293,5.6,0,6.2,0.0775,271.53,16657.26,0.052,0.0304,Medium,0.05,Excellent,Bachelor,932217.05
MEMBER_000649,56.3,65,8.7,Female,Healthcare,50677.43,0.0211,4.5,0,3.6,0.1014,428.12,19960.9,0.0701,0.0129,Low,0.06,Fair,Bachelor,117848.56
MEMBER_000650,52.3,65,12.7,Female,Private,63931.74,0.0265,30.3,3,9.1,0.03,159.83,178981.04,0.0472,0.0153,Medium,0.0,Excellent,Bachelor,380000.85
MEMBER_000651,49.7,65,15.3,Male,Private,50560.8,0.0188,1.0,1,0.9,0.0792,333.82,2944.3,0.0292,0.0233,Medium,0.05,Fair,High School,128886.04
MEMBER_000652,44.1,68,23.9,Female,Education,41937.56,0.0338,22.1,3,2.6,0.0751,262.53,142862.85,0.0601,0.01,High,0.03,Fair,Master,1203359.93
MEMBER_000653,22.0,67,45.0,Female,Education,18000.0,0.0287,1.0,0,11.1,0.0721,108.18,954.18,0.0619,0.0358,High,0.0,Good,Master,816341.66
MEMBER_000654,36.4,66,29.6,Female,Private,34214.43,0.031,8.8,0,6.0,0.0693,197.69,22317.18,0.0242,0.0195,High,0.05,Excellent,Bachelor,425484.18
MEMBER_000655,46.5,68,21.5,Female,Healthcare,41132.87,0.0214,24.5,1,6.0,0.0342,117.15,79720.29,0.0648,0.0235,Low,0.03,Fair,High School,306905.02
MEMBER_000656,50.6,65,14.4,Male,Technology,84026.63,0.0275,6.1,1,5.8,0.1056,739.14,50641.7,0.0687,0.0255,Medium,0.06,Good,High School,483348.02
MEMBER_000657,27.3,65,37.7,Female,Private,26970.16,0.0269,5.0,1,15.8,0.0862,193.84,10313.29,0.0313,0.0182,Medium,0.03,Good,Master,348374.45
MEMBER_000658,55.5,66,10.5,Female,Public,44803.45,0.0283,17.0,3,4.1,0.0633,236.16,77489.35,0.0642,0.0216,Low,0.05,Excellent,Bachelor,249313.37
MEMBER_000659,42.8,66,23.2,Female,Private,37953.5,0.0104,9.1,2,5.6,0.0686,216.96,25972.31,0.0928,0.0392,Medium,0.03,Good,PhD,455841.52
MEMBER_000660,50.4,65,14.6,Male,Education,40414.45,0.0102,28.4,4,0.1,0.0761,256.42,244862.59,0.0338,0.0219,Low,0.03,Good,High School,440874.35
MEMBER_000661,63.4,67,3.6,Male,Public,28188.14,0.0418,1.7,0,0.0,0.0778,182.78,2918.43,0.0547,0.0208,Low,0.06,Good,Bachelor,16765.54
MEMBER_000662,22.0,65,43.0,Female,Finance,27707.57,0.0238,1.0,0,10.3,0.0704,162.56,1433.8,0.079,0.0375,Medium,0.03,Good,Bachelor,1502975.3
MEMBER_000663,59.8,67,7.2,Female,Private,81563.57,0.0197,4.1,0,6.7,0.1371,931.65,39761.43,0.0539,0.027,Medium,0.03,Excellent,Master,201057.8
MEMBER_000664,27.9,66,38.1,Male,Technology,21797.16,0.0204,5.9,1,0.1,0.0722,131.21,8633.29,0.0475,0.0254,Medium,0.06,Good,Bachelor,494215.88
MEMBER_000665,45.5,67,21.5,Male,Private,65797.67,0.0245,1.0,0,0.4,0.1236,677.88,5978.87,0.0443,0.0268,High,0.03,Excellent,High School,522570.26
MEMBER_000666,47.4,67,19.6,Male,Private,54065.4,0.0154,4.3,2,0.3,0.0688,310.15,13637.8,0.0592,0.0206,Medium,0.05,Good,High School,278975.35
MEMBER_000667,64.7,65,1.0,Male,Finance,69644.05,0.0198,3.6,0,0.8,0.0953,553.25,19770.29,0.0426,0.0297,High,0.06,Excellent,Master,30311.57
MEMBER_000668,42.5,66,23.5,Female,Public,49167.74,0.034,3.6,0,2.5,0.0593,242.91,8731.34,0.0461,0.0105,High,0.0,Good,High School,248537.43
MEMBER_000669,36.8,68,31.2,Female,Private,38682.69,0.0268,14.8,1,13.0,0.0562,181.04,46215.0,0.059,0.0267,High,0.03,Good,Master,761259.88
MEMBER_000670,34.3,65,30.7,Female,Public,38951.48,0.0358,4.3,0,8.8,0.0825,267.75,12033.73,0.0621,0.0248,Medium,0.0,Good,High School,554435.18
MEMBER_000671,36.9,67,30.1,Male,Private,38463.91,0.0283,4.4,0,1.3,0.0437,140.14,6421.03,0.0425,0.0277,Low,0.03,Poor,Bachelor,182603.66
MEMBER_000672,51.6,66,14.4,Male,Public,19718.16,0.0177,2.2,0,9.9,0.1288,211.58,4370.55,0.0346,0.0385,Low,0.05,Good,High School,72191.58
MEMBER_000673,32.5,66,33.5,Male,Private,36361.72,0.0275,1.5,0,4.1,0.0813,246.29,3382.07,0.02,0.0303,Medium,0.03,Good,Master,340102.13
MEMBER_000674,59.5,67,7.5,Male,Healthcare,79194.27,0.0229,5.5,2,0.1,0.03,197.99,12100.02,0.0584,0.0278,Medium,0.03,Good,High School,65786.55
MEMBER_000675,48.5,66,17.5,Male,Public,44212.52,0.0359,26.5,5,6.6,0.1027,378.32,306088.93,0.0497,0.0206,High,0.05,Fair,Bachelor,1225459.22
MEMBER_000676,42.6,65,22.4,Female,Public,47156.52,0.027,9.6,4,1.2,0.0622,244.27,31579.86,0.0487,0.0145,Low,0.0,Fair,Bachelor,216656.42
MEMBER_000677,54.5,65,10.5,Female,Healthcare,45753.78,0.0306,21.6,2,2.2,0.0505,192.68,100477.33,0.045,0.0191,High,0.0,Good,Bachelor,196428.16
MEMBER_000678,47.7,66,18.3,Female,Private,54890.96,0.0088,25.7,0,11.4,0.0837,383.01,289849.27,0.079,0.0267,Medium,0.06,Fair,High School,1186223.12
MEMBER_000679,25.0,65,40.0,Male,Public,34173.42,0.0202,3.0,1,0.0,0.1006,286.44,8317.85,0.0455,0.0221,Low,0.0,Good,High School,529860.77
MEMBER_000680,40.7,66,25.3,Female,Private,57623.2,0.0191,1.1,0,7.7,0.1233,592.22,5994.73,0.0299,0.0281,High,0.06,Good,Master,548868.93
MEMBER_000681,34.9,68,33.1,Male,Finance,36708.39,0.0281,4.8,0,0.5,0.0698,213.62,11006.0,0.0282,0.0331,Medium,0.0,Excellent,High School,284936.02
MEMBER_000682,41.1,67,25.9,Male,Private,37459.42,0.0347,7.9,1,0.1,0.0913,285.06,27759.8,0.0395,0.0203,Low,0.06,Excellent,Bachelor,378082.44
MEMBER_000683,63.7,66,2.3,Male,Education,40983.33,0.0382,7.8,4,2.8,0.079,269.83,25928.71,0.0707,0.0201,Low,0.05,Excellent,Bachelor,48918.0
MEMBER_000684,65.0,65,1.0,Male,Private,77224.81,0.0196,43.0,4,0.0,0.0976,628.09,1848888.52,0.0558,0.0142,High,0.05,Fair,Bachelor,1435570.57
MEMBER_000685,48.8,67,18.2,Male,Private,61717.11,0.018,12.4,1,0.2,0.1093,562.06,107339.71,0.0604,0.0343,Low,0.05,Good,Bachelor,536297.38
MEMBER_000686,42.8,68,25.2,Male,Healthcare,59651.37,0.0122,6.6,2,0.2,0.0417,207.18,15871.0,0.0687,0.0244,Medium,0.03,Fair,Bachelor,379828.82
MEMBER_000687,40.2,66,25.8,Female,Private,40055.13,0.0283,9.5,2,2.3,0.1352,451.28,57262.19,0.0612,0.0169,High,0.03,Excellent,Master,1157311.43
MEMBER_000688,48.6,65,16.4,Male,Public,42120.22,0.0268,10.3,1,4.1,0.066,231.71,33081.07,0.0394,0.033,High,0.06,Good,Bachelor,245664.03
MEMBER_000689,43.1,65,21.9,Male,Technology,50606.84,0.0329,8.5,2,2.0,0.03,126.52,13723.8,0.045,0.024,Medium,0.06,Excellent,High School,277732.83
MEMBER_000690,37.9,67,29.1,Female,Private,42687.37,0.029,15.9,5,6.7,0.0993,353.08,102725.28,0.0493,0.0176,Low,0.0,Excellent,Bachelor,619466.9
MEMBER_000691,55.3,66,10.7,Female,Private,18000.0,0.0156,33.3,7,12.6,0.0997,149.51,212731.8,0.0497,0.0268,Low,0.05,Good,PhD,429305.15
MEMBER_000692,44.0,67,23.0,Female,Private,43628.06,0.017,22.0,3,18.0,0.0709,257.62,139892.6,0.0643,0.01,Low,0.03,Excellent,High School,663553.79
MEMBER_000693,44.4,67,22.6,Female,Technology,33800.53,0.0392,16.5,2,14.8,0.1106,311.61,96833.1,0.0669,0.0189,Low,0.03,Excellent,Master,674552.01
MEMBER_000694,52.0,65,13.0,Male,Healthcare,56907.04,0.0152,1.3,0,1.3,0.052,246.58,2911.01,0.0611,0.0208,Low,0.03,Good,Bachelor,90669.18
MEMBER_000695,62.7,67,4.3,Male,Public,52782.31,0.0368,40.7,4,0.3,0.135,593.91,1476368.32,0.0432,0.0165,High,0.05,Poor,Bachelor,1329706.88
MEMBER_000696,39.3,65,25.7,Male,Finance,45561.73,0.0137,3.1,0,0.3,0.03,113.9,3441.51,0.0501,0.0192,Medium,0.06,Good,Master,245357.92
MEMBER_000697,52.4,67,14.6,Male,Private,72701.13,0.0288,21.4,6,5.5,0.1007,610.21,312756.37,0.03,0.0307,Low,0.06,Fair,Master,546555.74
MEMBER_000698,62.0,66,4.0,Male,Education,57252.63,0.0178,10.5,2,3.0,0.0593,282.92,41769.96,0.0533,0.0262,Low,0.0,Good,Master,79130.09
MEMBER_000699,65.0,67,2.0,Female,Public,27102.93,0.0405,19.9,4,6.9,0.1211,273.5,120354.04,0.0749,0.0203,Medium,0.0,Good,High School,141550.7
MEMBER_000700,52.8,67,14.2,Male,Healthcare,35459.29,0.0135,8.3,0,3.6,0.0467,138.03,14393.78,0.0298,0.0249,Medium,0.06,Fair,High School,108290.59
MEMBER_000701,50.7,66,15.3,Male,Public,47670.39,0.0283,22.0,3,8.5,0.0643,255.25,138601.64,0.0358,0.0163,High,0.05,Excellent,Master,385375.96
MEMBER_000702,57.1,66,8.9,Female,Finance,48328.0,0.0181,1.3,0,1.1,0.0752,302.96,3407.37,0.0443,0.0199,High,0.05,Excellent,High School,61737.84
MEMBER_000703,35.8,67,31.2,Male,Private,57141.91,0.0412,13.8,0,1.5,0.0705,335.56,75830.19,0.0545,0.0209,High,0.03,Fair,Bachelor,1428763.12
MEMBER_000704,40.9,66,25.1,Male,Private,53024.6,0.0246,8.5,3,1.4,0.0469,207.14,22503.28,0.0298,0.0336,Medium,0.05,Poor,High School,279267.29
MEMBER_000705,63.6,65,1.4,Female,Public,52689.08,0.0211,6.0,1,3.1,0.1048,460.01,30976.78,0.0605,0.01,Medium,0.05,Good,Bachelor,44773.17
MEMBER_000706,39.0,67,28.0,Male,Private,80875.15,0.0236,16.2,0,2.6,0.0784,528.65,157867.77,0.0442,0.0235,Low,0.06,Fair,Master,1347462.82
MEMBER_000707,30.0,68,38.0,Female,Technology,34280.55,0.0122,8.0,1,2.8,0.0432,123.48,12280.56,0.0543,0.0203,Medium,0.05,Good,PhD,585152.9
MEMBER_000708,30.2,65,34.8,Female,Finance,38376.26,0.038,8.2,3,28.5,0.0694,221.93,22914.01,0.0518,0.0322,High,0.05,Good,Bachelor,952682.86
MEMBER_000709,35.3,67,31.7,Female,Healthcare,47714.64,0.0351,4.4,0,10.4,0.0828,329.32,14901.62,0.0504,0.0313,Medium,0.06,Good,Bachelor,718943.13
MEMBER_000710,34.0,66,32.0,Male,Technology,37861.91,0.0307,12.0,1,0.6,0.1296,408.85,74131.92,0.0437,0.0291,Medium,0.05,Good,Master,1302650.22
MEMBER_000711,54.5,66,11.5,Female,Private,49303.24,0.0272,7.0,1,13.1,0.0355,145.78,11961.97,0.0393,0.0305,High,0.06,Fair,Bachelor,83680.55
MEMBER_000712,46.3,66,19.7,Male,Private,35977.91,0.041,10.4,1,3.1,0.0971,291.11,41957.99,0.0449,0.0329,Medium,0.0,Fair,High School,242329.48
MEMBER_000713,38.6,66,27.4,Female,Finance,49128.64,0.036,3.2,1,2.0,0.0672,274.96,8563.26,0.0504,0.0173,Low,0.05,Poor,High School,622347.97
MEMBER_000714,60.6,68,7.4,Male,Private,36355.07,0.0229,1.0,0,0.1,0.03,90.89,801.63,0.0623,0.0161,High,0.06,Excellent,Bachelor,35855.4
MEMBER_000715,35.3,66,30.7,Male,Technology,48999.67,0.0275,11.0,3,0.4,0.1133,462.78,73344.57,0.0619,0.0407,Low,0.0,Fair,Master,975835.85
MEMBER_000716,41.5,66,24.5,Female,Private,41148.75,0.0153,9.2,1,29.1,0.0838,287.24,34598.31,0.0338,0.01,Medium,0.05,Good,Bachelor,393891.06
MEMBER_000717,45.7,67,21.3,Male,Private,45536.35,0.0229,9.2,1,0.1,0.0983,372.85,45191.17,0.0776,0.01,High,0.05,Good,High School,969900.89
MEMBER_000718,44.2,67,22.8,Female,Technology,32539.85,0.046,22.2,2,16.8,0.1208,327.54,180793.68,0.0335,0.0164,High,0.03,Excellent,Bachelor,794797.32
MEMBER_000719,23.9,67,43.1,Female,Finance,34176.66,0.024,1.9,0,6.5,0.03,85.44,1485.62,0.0241,0.0186,Low,0.05,Good,High School,249485.72
MEMBER_000720,33.5,66,32.5,Male,Private,48981.95,0.0395,11.5,1,3.3,0.132,538.82,91281.24,0.0457,0.01,Medium,0.0,Good,High School,917635.54
MEMBER_000721,30.0,66,36.0,Female,Education,22967.78,0.0084,8.0,2,7.7,0.1265,242.11,24063.97,0.085,0.0254,Medium,0.06,Good,Bachelor,1593924.94
MEMBER_000722,36.2,67,30.8,Male,Healthcare,28670.4,0.0227,8.2,0,1.1,0.123,293.91,30041.64,0.0446,0.0292,Low,0.06,Good,High School,574060.43
MEMBER_000723,39.0,66,27.0,Male,Private,50292.21,0.0235,1.2,2,1.3,0.1088,456.01,4766.36,0.0366,0.0261,Low,0.03,Excellent,High School,443890.58
MEMBER_000724,52.3,66,13.7,Male,Public,47944.82,0.0231,11.8,2,0.3,0.062,247.79,43537.78,0.0735,0.0258,Medium,0.06,Fair,Bachelor,337521.86
MEMBER_000725,24.1,68,43.9,Male,Public,27288.27,0.0146,2.1,0,0.8,0.0744,169.17,3389.15,0.0637,0.0287,Medium,0.05,Good,High School,956789.08
MEMBER_000726,34.9,65,30.1,Female,Public,18408.42,0.005,5.4,1,10.0,0.1281,196.53,11503.57,0.0652,0.0126,Medium,0.05,Fair,High School,487452.86
MEMBER_000727,60.9,66,5.1,Male,Private,55617.26,0.0103,2.7,0,1.6,0.0789,365.87,9332.59,0.0337,0.0267,Medium,0.05,Good,Bachelor,49468.09
MEMBER_000728,63.8,67,3.2,Female,Healthcare,35547.03,0.0295,7.6,2,2.6,0.0799,236.78,22013.29,0.0299,0.0282,Low,0.0,Excellent,High School,40858.92
MEMBER_000729,47.1,65,17.9,Male,Public,77112.98,0.0248,25.1,4,0.6,0.0903,580.32,415282.65,0.0506,0.0266,High,0.03,Good,Bachelor,1872652.41
MEMBER_000730,29.3,68,38.7,Male,Technology,52508.41,0.0294,7.3,2,1.5,0.1207,528.27,45948.94,0.0683,0.0163,Medium,0.03,Good,Master,2803155.27
MEMBER_000731,44.2,67,22.8,Male,Healthcare,45389.98,0.0291,4.0,0,0.0,0.0542,204.87,8477.66,0.0496,0.0231,Medium,0.0,Good,High School,172479.96
MEMBER_000732,29.0,65,36.0,Female,Private,31424.88,0.0215,1.2,0,7.9,0.0526,137.8,1472.02,0.0508,0.0219,High,0.0,Good,Bachelor,276268.35
MEMBER_000733,52.6,66,13.4,Male,Private,39215.82,0.0057,12.3,1,1.3,0.0774,253.03,47534.84,0.0712,0.0264,High,0.0,Good,Bachelor,234677.71
MEMBER_000734,38.2,67,28.8,Female,Public,39972.08,0.02,16.2,1,7.1,0.0805,268.06,80766.3,0.0469,0.0152,Low,0.05,Good,Master,607821.8
MEMBER_000735,29.9,68,38.1,Female,Public,22721.19,0.0212,1.0,0,5.3,0.0878,166.31,1466.86,0.0454,0.0383,Medium,0.06,Fair,Master,527354.96
MEMBER_000736,50.5,68,17.5,Male,Private,39544.33,0.033,13.8,1,1.2,0.03,98.86,22366.48,0.077,0.01,Low,0.0,Excellent,Bachelor,109013.5
MEMBER_000737,38.4,65,26.6,Female,Private,45118.72,0.0252,5.9,0,4.6,0.0811,305.03,20312.92,0.0562,0.0374,Low,0.05,Good,Bachelor,478492.05
MEMBER_000738,27.6,68,40.4,Male,Private,27094.5,0.0168,5.6,2,1.6,0.0907,204.79,12659.47,0.0886,0.0144,Medium,0.03,Fair,Master,1741164.77
MEMBER_000739,45.9,67,21.1,Male,Private,62049.76,0.0363,1.5,0,1.0,0.0837,432.75,6037.57,0.0489,0.0174,High,0.06,Excellent,Bachelor,521245.97
MEMBER_000740,55.1,65,9.9,Male,Private,35825.26,0.045,1.0,1,1.3,0.0954,284.9,2512.78,0.0472,0.0315,Low,0.0,Good,High School,44601.48
MEMBER_000741,53.4,68,14.6,Female,Public,60848.26,0.0305,16.6,4,3.1,0.1147,581.74,181979.1,0.0531,0.0244,Low,0.05,Good,Master,550840.9
MEMBER_000742,22.0,66,44.0,Female,Private,37552.55,0.005,1.0,0,15.8,0.0955,298.8,2635.4,0.068,0.0163,Medium,0.06,Excellent,Bachelor,2024822.4
MEMBER_000743,26.4,66,39.6,Female,Public,25415.0,0.0317,4.4,0,32.5,0.0849,179.71,8139.04,0.0602,0.0223,Low,0.03,Fair,Bachelor,669346.68
MEMBER_000744,54.7,65,10.3,Female,Public,71044.6,0.0325,2.8,1,5.9,0.1303,771.38,20547.27,0.0659,0.0351,Low,0.03,Good,High School,215186.0
MEMBER_000745,35.3,65,29.7,Male,Healthcare,52050.79,0.0214,12.5,1,0.0,0.1142,495.32,95205.24,0.0883,0.0236,High,0.03,Fair,Bachelor,3549156.86
MEMBER_000746,53.4,66,12.6,Female,Public,44401.31,0.0361,1.0,0,3.2,0.0758,280.43,2473.42,0.0853,0.0259,High,0.05,Fair,High School,165866.59
MEMBER_000747,41.1,65,23.9,Female,Finance,54601.51,0.013,4.4,0,14.0,0.1008,458.5,20715.88,0.0468,0.0318,High,0.06,Good,Bachelor,579114.86
MEMBER_000748,61.9,66,4.1,Female,Public,47331.45,0.0293,39.9,4,9.9,0.0694,273.82,641454.21,0.0655,0.0336,Low,0.03,Good,Bachelor,914226.12
MEMBER_000749,59.1,65,5.9,Female,Finance,45234.05,0.0451,1.1,0,3.9,0.1153,434.46,4119.69,0.0559,0.0274,Medium,0.03,Excellent,Master,50326.18
MEMBER_000750,30.3,66,35.7,Male,Private,18789.07,0.0217,8.3,1,0.5,0.08,125.29,13006.82,0.0595,0.0242,High,0.0,Good,Bachelor,365787.88
MEMBER_000751,49.9,66,16.1,Male,Education,40174.41,0.0328,14.9,2,3.0,0.0881,295.07,76483.54,0.0451,0.0264,Medium,0.0,Fair,Bachelor,209863.38
MEMBER_000752,50.8,66,15.2,Female,Healthcare,50425.08,0.0281,1.2,0,8.4,0.0869,365.08,3923.57,0.0348,0.0113,High,0.03,Excellent,High School,123783.38
MEMBER_000753,32.7,68,35.3,Female,Education,39774.15,0.0189,9.8,0,5.1,0.1201,397.92,52612.18,0.0596,0.0293,Medium,0.0,Excellent,Bachelor,1509746.42
MEMBER_000754,35.8,65,29.2,Female,Private,39306.29,0.0369,2.1,1,5.9,0.0875,286.66,5591.97,0.0451,0.0286,Low,0.05,Good,Bachelor,442516.55
MEMBER_000755,24.8,65,40.2,Female,Healthcare,21644.4,0.0366,2.8,0,11.3,0.1212,218.69,5877.18,0.0456,0.0226,Low,0.03,Fair,Master,583593.77
MEMBER_000756,55.8,65,9.2,Female,Public,37255.56,0.0173,10.9,1,7.8,0.1102,342.06,52957.36,0.0578,0.0212,Medium,0.03,Good,Master,146759.35
MEMBER_000757,29.4,66,36.6,Male,Private,31510.86,0.0204,1.8,0,2.1,0.0409,107.35,1738.41,0.078,0.0315,Medium,0.0,Good,High School,377980.87
MEMBER_000758,53.0,65,12.0,Male,Finance,82389.6,0.029,4.6,0,3.1,0.1139,782.05,37921.71,0.0724,0.0415,Medium,0.03,Good,Master,443718.24
MEMBER_000759,50.5,67,16.5,Female,Private,26815.05,0.0367,24.6,6,4.6,0.0726,162.32,110993.61,0.0495,0.0244,Medium,0.0,Fair,Master,200563.34
MEMBER_000760,29.2,67,37.8,Male,Public,27072.43,0.0301,2.3,0,0.5,0.0582,131.19,2862.93,0.0665,0.0176,Medium,0.06,Excellent,Bachelor,906603.45
MEMBER_000761,37.2,66,28.8,Male,Healthcare,35820.66,0.0268,1.0,0,0.1,0.1196,357.03,3149.04,0.0781,0.0327,Low,0.06,Fair,Master,770867.8
MEMBER_000762,24.8,68,43.2,Male,Education,30909.99,0.0328,2.8,1,0.5,0.0899,231.49,6134.18,0.0845,0.0231,Medium,0.06,Fair,Bachelor,2845966.01
MEMBER_000763,22.1,65,42.9,Male,Public,24856.83,0.0217,1.0,0,1.8,0.0378,78.29,690.52,0.043,0.0258,High,0.0,Fair,High School,185118.93
MEMBER_000764,60.5,67,6.5,Male,Public,80673.97,0.0233,7.5,0,2.8,0.0836,561.84,50984.57,0.02,0.0143,Medium,0.03,Good,Bachelor,107445.81
MEMBER_000765,50.4,66,15.6,Male,Education,47966.89,0.0196,1.5,0,1.2,0.0852,340.53,4643.96,0.047,0.0324,Medium,0.06,Fair,Bachelor,172186.88
MEMBER_000766,40.9,65,24.1,Male,Private,37864.01,0.0259,2.2,0,2.0,0.1082,341.56,7015.63,0.0872,0.0194,Low,0.03,Fair,PhD,356676.63
MEMBER_000767,52.9,66,13.1,Male,Finance,65817.09,0.0279,4.4,0,2.1,0.0606,332.35,15107.76,0.0313,0.0218,Medium,0.03,Poor,Master,107673.91
MEMBER_000768,42.7,67,24.3,Male,Public,50625.9,0.0219,2.1,0,1.4,0.0954,402.33,7944.47,0.03,0.01,Low,0.0,Fair,Master,163623.3
MEMBER_000769,40.0,65,25.0,Female,Healthcare,35314.1,0.0398,18.0,1,1.4,0.0486,143.03,51936.91,0.0596,0.0281,Medium,0.0,Good,High School,278921.88
MEMBER_000770,49.9,65,15.1,Female,Private,36752.54,0.0236,24.3,7,2.8,0.1278,391.43,262280.77,0.0646,0.0207,Medium,0.0,Good,High School,867975.17
MEMBER_000771,42.7,65,22.3,Female,Private,47116.4,0.0249,1.3,1,3.4,0.0667,261.9,3109.6,0.0357,0.0157,Low,0.05,Good,Bachelor,157296.43
MEMBER_000772,45.4,65,19.6,Female,Public,29432.08,0.0383,10.8,1,8.0,0.0322,78.87,12044.76,0.0644,0.0381,High,0.0,Excellent,Bachelor,93704.72
MEMBER_000773,35.8,65,29.2,Male,Public,28124.56,0.0185,13.8,2,3.6,0.0573,134.19,30341.97,0.032,0.0203,Medium,0.06,Fair,Master,266316.76
MEMBER_000774,44.5,67,22.5,Male,Technology,40230.55,0.0105,1.0,0,4.4,0.0779,261.09,2302.82,0.0496,0.0243,Low,0.03,Fair,Bachelor,169577.56
MEMBER_000775,52.5,65,12.5,Male,Private,34372.97,0.0326,10.1,2,0.8,0.0466,133.58,18671.58,0.0419,0.0214,High,0.05,Good,Bachelor,103019.34
MEMBER_000776,36.8,67,30.2,Female,Private,27637.38,0.0391,11.8,1,11.9,0.1372,315.93,55747.74,0.0566,0.0241,High,0.0,Excellent,Bachelor,1149071.0
MEMBER_000777,49.6,66,16.4,Female,Private,77084.95,0.0272,14.1,4,7.6,0.1301,835.5,196109.19,0.061,0.0269,Low,0.0,Good,High School,649753.91
MEMBER_000778,44.5,66,21.5,Male,Public,31581.14,0.0089,22.5,6,2.4,0.0756,199.03,112388.37,0.0405,0.0252,Medium,0.05,Good,Master,496291.71
MEMBER_000779,27.6,67,39.4,Male,Education,26597.01,0.005,5.6,1,0.2,0.1064,235.87,14574.65,0.0496,0.0325,Medium,0.06,Excellent,Bachelor,748098.9
MEMBER_000780,54.5,66,11.5,Female,Education,49823.41,0.0312,6.6,1,1.0,0.076,315.36,23906.27,0.054,0.0211,Low,0.0,Excellent,High School,106275.41
MEMBER_000781,50.9,67,16.1,Female,Public,45092.62,0.0219,22.6,1,2.3,0.0748,281.18,160906.13,0.0588,0.0345,High,0.05,Fair,High School,846635.2
MEMBER_000782,54.9,66,11.1,Female,Finance,22731.24,0.0236,9.6,2,4.7,0.0595,112.71,14469.77,0.0716,0.0364,Low,0.0,Good,High School,49334.69
MEMBER_000783,42.8,65,22.2,Male,Education,44550.79,0.0139,7.1,1,4.4,0.1026,380.99,32116.15,0.0666,0.0232,Medium,0.05,Fair,Master,315213.96
MEMBER_000784,34.3,66,31.7,Female,Public,21168.04,0.0229,12.3,2,11.6,0.1044,184.24,34813.12,0.0504,0.0254,Medium,0.03,Good,Bachelor,482342.78
MEMBER_000785,40.1,65,24.9,Male,Private,43343.78,0.0411,7.4,1,1.3,0.1252,452.07,40095.5,0.0545,0.0271,Medium,0.0,Good,Master,621262.74
MEMBER_000786,25.0,66,41.0,Female,Public,18000.0,0.021,2.3,0,7.1,0.1148,172.2,3680.52,0.0754,0.0203,High,0.05,Poor,Bachelor,1649261.25
MEMBER_000787,42.1,66,23.9,Female,Education,36923.29,0.0177,20.1,1,17.2,0.1016,312.6,140433.78,0.0387,0.0352,High,0.0,Good,Bachelor,711637.26
MEMBER_000788,28.6,65,36.4,Female,Finance,38072.55,0.0281,6.6,0,4.5,0.0699,221.92,17091.77,0.0597,0.0328,Medium,0.0,Fair,Bachelor,534429.34
MEMBER_000789,45.1,66,20.9,Male,Public,62389.04,0.005,7.4,2,0.8,0.1282,666.58,59640.02,0.0422,0.0235,Low,0.0,Poor,Bachelor,341344.28
MEMBER_000790,65.0,67,2.0,Female,Private,71551.51,0.0189,43.0,8,2.9,0.0938,559.14,1645930.39,0.0385,0.0325,High,0.03,Excellent,Bachelor,1637345.94
MEMBER_000791,32.8,67,34.2,Female,Private,30273.77,0.0137,10.8,2,7.0,0.0576,145.31,22394.69,0.073,0.0136,Medium,0.03,Excellent,Bachelor,896516.18
MEMBER_000792,30.7,68,37.3,Male,Public,32022.28,0.011,8.4,1,1.8,0.0743,198.23,21157.17,0.0594,0.0276,Low,0.05,Fair,Master,605120.6
MEMBER_000793,47.8,66,18.2,Male,Private,53416.61,0.0341,20.6,2,0.0,0.105,467.53,221333.06,0.0396,0.0264,Low,0.05,Excellent,PhD,695504.11
MEMBER_000794,45.1,65,19.9,Female,Private,41313.75,0.0352,4.5,1,1.1,0.0425,146.46,6944.85,0.0668,0.0198,Medium,0.05,Good,Bachelor,224433.35
MEMBER_000795,44.2,66,21.8,Female,Public,27426.64,0.0314,10.9,1,2.5,0.15,342.83,53367.95,0.0425,0.0163,Medium,0.0,Good,Bachelor,346425.22
MEMBER_000796,44.5,65,20.5,Female,Private,41847.18,0.0387,9.1,2,2.7,0.0711,248.08,29433.53,0.065,0.0355,Medium,0.05,Good,PhD,457346.27
